,id,neighbourhood,price,stay_type
19978,31111599,SoHo,288.0,1
19979,31112840,South Beach,55.0,1
19980,31114246,Bedford Stuyvesant,112.0,1
19981,31116747,East New York,150.0,1
19982,31118219,Bushwick,61.0,1
19983,31118680,East Village,130.0,1
19984,31119139,Greenpoint,70.0,1
19985,31119351,Bushwick,55.0,1
19986,31119965,Hunters Point,200.0,1
19987,31120226,East Village,100.0,1
19988,31121209,East Flatbush,50.0,1
19989,31121213,Harlem,115.0,1
19990,31121525,Lower East Side,250.0,1
19991,31121555,Bedford Stuyvesant,60.0,1
19992,31121622,Gramercy,155.0,1
19993,31121946,Ozone Park,188.0,1
19994,31122502,Clinton,205.0,1
19995,31122551,Bushwick,185.0,1
19996,31122807,Chelsea,200.0,1
19997,31123611,Jamaica,40.0,1
19998,31124175,Bedford Stuyvesant,125.0,1
19999,31124852,East New York,195.0,1
20000,31125496,Bedford Stuyvesant,65.0,1
20001,31125857,South Bronx,125.0,1
20002,31126424,Kensington,45.0,1
20003,31127529,Bedford Stuyvesant,65.0,1
20004,31127921,East Village,299.0,1
20005,31129115,Red Hook,99.0,1
20006,31136603,Clinton,150.0,1
20007,31140017,Crown Heights,80.0,1
20008,31141189,Forest Hills,70.0,1
20009,31142239,East Flatbush,300.0,1
20010,31143144,Washington Heights,70.0,1
20011,31143377,Battery Park,300.0,1
20012,31144302,Lower East Side,199.0,1
20013,31144697,Midtown,350.0,1
20014,31144865,Mott Haven,60.0,1
20015,31145076,East Flatbush,125.0,1
20016,31145329,Brownsville,81.0,1
20017,31145652,Upper East Side,219.0,1
20018,31147410,Rosedale,40.0,1
20019,31147583,Upper East Side,215.0,1
20020,31148486,Ridgewood,75.0,1
20021,31149641,Upper West Side,99.0,1
20022,31153254,Midtown,250.0,1
20023,31166982,Bushwick,60.0,1
20024,31167183,Bedford Stuyvesant,97.0,1
20025,31167434,Clinton,99.0,1
20026,31168852,East Flatbush,156.0,1
20027,31169765,Windsor Terrace,99.0,1
20028,31170814,City Island,175.0,1
20029,31172584,Williamsburg,180.0,1
20030,31173428,Clinton,200.0,1
20031,31173740,Bedford Stuyvesant,195.0,1
20032,31174332,Upper East Side,50.0,1
20033,31174610,Woodside,60.0,1
20034,31174636,Rego Park,45.0,1
20035,31174994,Rego Park,55.0,1
20036,31175570,Bedford Stuyvesant,90.0,1
20037,31175623,Harlem,47.0,1
20038,31176143,Elmhurst,65.0,1
20039,31177757,Springfield Gardens,42.0,1
20040,31178012,St. Albans,42.0,1
20041,31178588,Washington Heights,100.0,1
20042,31178681,Woodhaven,89.0,1
20043,31179136,Rego Park,45.0,1
20044,31183757,Harlem,70.0,1
20045,31188378,Clinton,209.0,1
20046,31189979,Park Slope,205.0,1
20047,31190191,Windsor Terrace,85.0,1
20048,31190326,Clinton,365.0,1
20049,31191366,Williamsburg,65.0,1
20050,31191752,Bedford Stuyvesant,60.0,1
20051,31193385,Prospect Lefferts Gardens,120.0,1
20052,31193461,Harlem,80.0,1
20053,31193843,Tompkinsville,69.0,1
20054,31194321,Bushwick,60.0,1
20055,31201605,East Village,115.0,1
20056,31201815,Melrose,100.0,1
20057,31201905,South Ozone Park,72.0,1
20058,31203322,Flatbush,75.0,1
20059,31203481,Prospect Lefferts Gardens,40.0,1
20060,31203696,Bushwick,79.0,1
20061,31204536,Crown Heights,130.0,1
20062,31205829,Bushwick,40.0,1
20063,31205946,Bushwick,45.0,1
20064,31206275,Morris Heights,42.0,1
20065,31206698,Bay Ridge,99.0,1
20066,31207719,Bushwick,90.0,1
20067,31208062,Bedford Stuyvesant,150.0,1
20068,31208865,Prospect Lefferts Gardens,70.0,1
20069,31209400,Mariner's Harbor,130.0,1
20070,31211375,Bushwick,45.0,1
20071,31212220,Longwood,75.0,1
20072,31212456,Rosedale,70.0,1
20073,31214157,Gramercy,110.0,1
20074,31216852,Chelsea,216.0,1
20075,31218310,New Dorp Beach,40.0,1
20076,31218768,Crown Heights,60.0,1
20077,31218952,Harlem,60.0,1
20078,31220603,Woodhaven,75.0,1
20079,31224624,East Harlem,85.0,1
20080,31225319,Eastchester,75.0,1
20081,31225404,Ozone Park,50.0,1
20082,31225706,Harlem,150.0,1
20083,31226770,Chinatown,72.0,1
20084,31226826,Jamaica,50.0,1
20085,31227033,Jamaica,59.0,1
20086,31230933,Financial District,125.0,1
20087,31231904,Bushwick,100.0,1
20088,31234062,East Harlem,160.0,1
20089,31234496,Flatbush,45.0,1
20090,31235019,West Village,90.0,1
20091,31235791,Williamsburg,251.0,1
20092,31236046,Pelham Gardens,67.0,1
20093,31237303,Springfield Gardens,147.0,1
20094,31237727,Upper East Side,115.0,1
20095,31238044,East Flatbush,130.0,1
20096,31242053,Astoria,65.0,1
20097,31243221,Astoria,55.0,1
20098,31249784,Jamaica,67.0,1
20099,31253484,Astoria,50.0,1
20100,31255471,Upper West Side,99.0,1
20101,31255786,Williamsburg,125.0,1
20102,31258508,Williamsburg,110.0,1
20103,31259110,East Village,89.0,1
20104,31263006,Ridgewood,175.0,1
20105,31265925,Chelsea,299.0,1
20106,31267046,Sunnyside,65.0,1
20107,31268431,Elmhurst,80.0,1
20108,31269651,East Flatbush,53.0,1
20109,31269703,Jamaica,80.0,1
20110,31269990,Upper West Side,110.0,1
20111,31270742,Clinton,150.0,1
20112,31277426,Flatbush,125.0,1
20113,31280212,Upper West Side,300.0,1
20114,31283533,Midtown,110.0,1
20115,31285092,Bedford Stuyvesant,140.0,1
20116,31285302,Williamsburg,190.0,1
20117,31285562,East Village,111.0,1
20118,31285720,Upper East Side,65.0,1
20119,31287498,College Point,69.0,1
20120,31289259,East Harlem,90.0,1
20121,31290728,Sunnyside,160.0,1
20122,31291730,Clinton,209.0,1
20123,31291979,Lower East Side,120.0,1
20124,31292656,Bushwick,80.0,1
20125,31292757,Clinton,249.0,1
20126,31293545,Harlem,120.0,1
20127,31294112,Bedford Stuyvesant,140.0,1
20128,31294395,Upper East Side,110.0,1
20129,31295111,Bushwick,145.0,1
20130,31295524,South Bronx,70.0,1
20131,31296410,Harlem,60.0,1
20132,31297452,Chelsea,190.0,1
20133,31301399,Bedford Stuyvesant,70.0,1
20134,31304303,Upper East Side,115.0,1
20135,31306674,Bushwick,135.0,1
20136,31307651,Clinton,199.0,1
20137,31308773,Williamsburg,80.0,1
20138,31311422,West Village,225.0,1
20139,31313105,Springfield Gardens,175.0,1
20140,31313376,Astoria,44.0,1
20141,31313806,Gravesend,59.0,1
20142,31314273,Upper West Side,59.0,1
20143,31315168,Prospect Heights,70.0,1
20144,31315296,Sunset Park,59.0,1
20145,31315385,Gramercy,199.0,1
20146,31315479,Midtown,300.0,1
20147,31315980,Lower East Side,90.0,1
20148,31316654,Clinton,179.0,1
20149,31316889,Clinton,199.0,1
20150,31317255,Upper West Side,150.0,1
20151,31317645,Bedford Stuyvesant,85.0,1
20152,31317744,Melrose,80.0,1
20153,31319331,High Bridge,74.0,1
20154,31320905,Upper East Side,100.0,1
20155,31322232,Fresh Meadows,114.0,1
20156,31324327,Harlem,77.0,1
20157,31328535,Fort Greene,170.0,1
20158,31328877,East Harlem,175.0,1
20159,31330713,Clinton,156.0,1
20160,31332143,Bedford Stuyvesant,45.0,1
20161,31333074,Harlem,110.0,1
20162,31333606,East Harlem,114.0,1
20163,31336368,East Flatbush,65.0,1
20164,31336763,East Harlem,116.0,1
20165,31337900,East Harlem,101.0,1
20166,31339496,Flushing,200.0,1
20167,31340282,Greenpoint,172.0,1
20168,31340666,Clinton,115.0,1
20169,31353678,Prospect Lefferts Gardens,82.0,1
20170,31354518,Greenpoint,100.0,1
20171,31355075,Bushwick,100.0,1
20172,31357323,Astoria,130.0,1
20173,31359053,Kensington,100.0,1
20174,31360128,East Village,105.0,1
20175,31361356,Bushwick,60.0,1
20176,31362232,Greenwood,300.0,1
20177,31365313,Little Italy,229.0,1
20178,31370245,Canarsie,60.0,1
20179,31370305,East New York,125.0,1
20180,31377088,Clinton,109.0,1
20181,31378549,Financial District,197.0,1
20182,31379248,Crown Heights,85.0,1
20183,31379967,Astoria,170.0,1
20184,31381103,Hunters Point,55.0,1
20185,31381171,St. Albans,125.0,1
20186,31382465,Ridgewood,100.0,1
20187,31382878,Chelsea,180.0,1
20188,31387609,Harlem,145.0,1
20189,31388229,Belmont,247.0,1
20190,31388248,Williamsburg,120.0,1
20191,31388942,East Harlem,70.0,1
20192,31389120,Bushwick,80.0,1
20193,31389481,Upper East Side,150.0,1
20194,31389728,Harlem,188.0,1
20195,31389838,West Village,110.0,1
20196,31389928,Boerum Hill,99.0,1
20197,31391466,Williamsburg,70.0,1
20198,31397084,Lower East Side,225.0,1
20199,31405515,Corona,40.0,1
20200,31408487,East Village,88.0,1
20201,31409073,Harlem,86.0,1
20202,31409154,Hunters Point,55.0,1
20203,31409612,Greenpoint,125.0,1
20204,31409739,Williamsburg,200.0,1
20205,31410637,Harlem,80.0,1
20206,31411380,Harlem,80.0,1
20207,31411615,East Harlem,99.0,1
20208,31412664,Gramercy,100.0,1
20209,31413351,Bushwick,85.0,1
20210,31413900,Sunset Park,49.0,1
20211,31414400,East Harlem,69.0,1
20212,31415232,Harlem,175.0,1
20213,31416434,East Harlem,65.0,1
20214,31416916,Tompkinsville,85.0,1
20215,31419390,Williamsburg,75.0,1
20216,31427366,Washington Heights,50.0,1
20217,31428772,South Bronx,80.0,1
20218,31428785,Crown Heights,133.0,1
20219,31432189,Financial District,219.0,1
20220,31433921,Harlem,60.0,1
20221,31435825,East Village,235.0,1
20222,31435994,Inwood,40.0,1
20223,31436066,Kensington,100.0,1
20224,31436965,Greenpoint,92.0,1
20225,31438319,Washington Heights,45.0,1
20226,31438520,Bedford Stuyvesant,50.0,1
20227,31439169,Upper East Side,42.0,1
20228,31441434,Harlem,150.0,1
20229,31444458,East Village,289.0,1
20230,31445273,Hunters Point,55.0,1
20231,31445758,Harlem,250.0,1
20232,31445795,Woodside,56.0,1
20233,31447095,Hunters Point,149.0,1
20234,31450131,Brownsville,59.0,1
20235,31453103,East Flatbush,65.0,1
20236,31459956,Woodhaven,55.0,1
20237,31462754,Flatbush,40.0,1
20238,31465817,Bushwick,40.0,1
20239,31466176,Harlem,110.0,1
20240,31467371,Bushwick,130.0,1
20241,31468463,Midtown,299.0,1
20242,31471169,Bedford Stuyvesant,130.0,1
20243,31472498,East Elmhurst,128.0,1
20244,31473340,Bedford Stuyvesant,89.0,1
20245,31474431,Sunset Park,49.0,1
20246,31474638,Sunset Park,49.0,1
20247,31476497,Harlem,70.0,1
20248,31485453,Kew Gardens,40.0,1
20249,31485528,Bedford Stuyvesant,50.0,1
20250,31486254,Bushwick,175.0,1
20251,31486707,Williamsburg,50.0,1
20252,31490386,Greenpoint,95.0,1
20253,31490447,Greenpoint,80.0,1
20254,31490659,Maspeth,90.0,1
20255,31491866,Lower East Side,250.0,1
20256,31497697,Upper East Side,75.0,1
20257,31499021,Upper East Side,89.0,1
20258,31499047,East Elmhurst,99.0,1
20259,31499524,Upper East Side,99.0,1
20260,31499944,West Village,170.0,1
20261,31500127,Upper East Side,50.0,1
20262,31500172,Harlem,82.0,1
20263,31501009,Upper East Side,299.0,1
20264,31502105,Queens Village,121.0,1
20265,31502639,Harlem,75.0,1
20266,31502830,Gramercy,199.0,1
20267,31509696,Brooklyn Heights,79.0,1
20268,31510414,Bedford Stuyvesant,60.0,1
20269,31511086,Washington Heights,45.0,1
20270,31511088,Bedford Stuyvesant,125.0,1
20271,31511141,Little Italy,199.0,1
20272,31512324,Bushwick,48.0,1
20273,31513692,East Harlem,40.0,1
20274,31514475,Morris Park,85.0,1
20275,31514722,Sheepshead Bay,45.0,1
20276,31515617,Bedford Stuyvesant,68.0,1
20277,31516684,Sunnyside,41.0,1
20278,31517652,Harlem,77.0,1
20279,31520819,Ozone Park,72.0,1
20280,31521732,Harlem,79.0,1
20281,31532357,Clinton,110.0,1
20282,31532642,Washington Heights,135.0,1
20283,31534487,Bayside,47.0,1
20284,31534723,Bedford Stuyvesant,130.0,1
20285,31538945,Williamsburg,55.0,1
20286,31539511,Rosedale,60.0,1
20287,31539570,Lower East Side,350.0,1
20288,31540929,Upper West Side,130.0,1
20289,31541068,Fort Greene,65.0,1
20290,31541668,Clinton Hill,90.0,1
20291,31542976,Washington Heights,70.0,1
20292,31543246,Harlem,135.0,1
20293,31543432,Port Morris,95.0,1
20294,31552528,Williamsburg,50.0,1
20295,31553305,Bushwick,70.0,1
20296,31555001,Harlem,60.0,1
20297,31557309,Belle Harbor,97.0,1
20298,31557451,Bedford Stuyvesant,155.0,1
20299,31557578,Prospect Lefferts Gardens,58.0,1
20300,31560410,Washington Heights,70.0,1
20301,31560479,Stapleton,57.0,1
20302,31560811,Williamsburg,129.0,1
20303,31561372,Midtown,128.0,1
20304,31561805,East Flatbush,80.0,1
20305,31564154,West Village,85.0,1
20306,31564614,Hunters Point,55.0,1
20307,31565105,Bedford Stuyvesant,69.0,1
20308,31570303,Springfield Gardens,65.0,1
20309,31571554,Bushwick,140.0,1
20310,31572551,Washington Heights,85.0,1
20311,31572850,Harlem,87.0,1
20312,31575039,SoHo,205.0,1
20313,31575274,Bushwick,145.0,1
20314,31582772,East Harlem,72.0,1
20315,31582797,Bedford Stuyvesant,149.0,1
20316,31589769,Bedford Stuyvesant,80.0,1
20317,31590566,Greenwich Village,80.0,1
20318,31591448,Chinatown,190.0,1
20319,31593170,Van Nest,50.0,1
20320,31593677,Melrose,99.0,1
20321,31593740,Clinton,199.0,1
20322,31594754,Clinton,129.0,1
20323,31595243,Upper West Side,300.0,1
20324,31595244,Clinton,199.0,1
20325,31595389,Upper West Side,110.0,1
20326,31596163,Forest Hills,175.0,1
20327,31596199,Fordham,200.0,1
20328,31596216,Astoria,60.0,1
20329,31599106,Flushing,99.0,1
20330,31599436,Bedford Stuyvesant,130.0,1
20331,31599484,Williamsburg,120.0,1
20332,31600379,Gowanus,115.0,1
20333,31602882,Crown Heights,80.0,1
20334,31605060,Greenwich Village,80.0,1
20335,31614670,East Flatbush,45.0,1
20336,31621785,Harlem,75.0,1
20337,31622417,Chelsea,200.0,1
20338,31622448,Harlem,105.0,1
20339,31624317,Bedford Stuyvesant,130.0,1
20340,31624608,Bedford Stuyvesant,60.0,1
20341,31624832,Bedford Stuyvesant,50.0,1
20342,31624862,Upper East Side,135.0,1
20343,31626307,Greenpoint,120.0,1
20344,31626662,Bedford Stuyvesant,136.0,1
20345,31638687,Upper East Side,175.0,1
20346,31641160,Jamaica,80.0,1
20347,31647134,Lower East Side,255.0,1
20348,31648320,Midtown,119.0,1
20349,31651359,Crown Heights,68.0,1
20350,31652563,Upper East Side,250.0,1
20351,31652565,Flatlands,49.0,1
20352,31654063,Chelsea,99.0,1
20353,31654495,Gramercy,200.0,1
20354,31663848,Williamsburg,140.0,1
20355,31667621,Chelsea,220.0,1
20356,31668199,Bedford Stuyvesant,145.0,1
20357,31668461,Williamsburg,200.0,1
20358,31668481,Williamsburg,175.0,1
20359,31670111,Greenpoint,150.0,1
20360,31670590,East Village,167.0,1
20361,31670608,Crown Heights,220.0,1
20362,31671043,Upper West Side,107.0,1
20363,31671056,Astoria,54.0,1
20364,31671972,Greenwood,45.0,1
20365,31672538,Sunnyside,200.0,1
20366,31673405,Crown Heights,200.0,1
20367,31675232,Fort Greene,165.0,1
20368,31675244,Chinatown,85.0,1
20369,31675967,Williamsburg,57.0,1
20370,31677408,Upper West Side,150.0,1
20371,31682665,Hunters Point,50.0,1
20372,31684570,Chinatown,175.0,1
20373,31685548,Hunters Point,70.0,1
20374,31690275,Bushwick,65.0,1
20375,31690969,Midtown,100.0,1
20376,31692426,Cobble Hill,200.0,1
20377,31695085,East Harlem,97.0,1
20378,31696775,Astoria,45.0,1
20379,31697123,East New York,85.0,1
20380,31698813,Flushing,40.0,1
20381,31704075,Morningside Heights,50.0,1
20382,31705298,Harlem,100.0,1
20383,31705971,Glendale,50.0,1
20384,31707011,West Village,299.0,1
20385,31707882,Park Slope,285.0,1
20386,31709260,Astoria,170.0,1
20387,31710037,Sunset Park,100.0,1
20388,31711274,Canarsie,60.0,1
20389,31711687,Bushwick,70.0,1
20390,31711813,Whitestone,140.0,1
20391,31713303,West Village,215.0,1
20392,31713858,Sunnyside,85.0,1
20393,31714036,NoHo,250.0,1
20394,31715312,Midtown,230.0,1
20395,31715879,Washington Heights,54.0,1
20396,31716471,Hunters Point,70.0,1
20397,31717883,Grasmere - Concord,75.0,1
20398,31719001,Upper West Side,80.0,1
20399,31730525,Clinton,325.0,1
20400,31731555,Upper West Side,80.0,1
20401,31733307,Queens Village,69.0,1
20402,31737653,Washington Heights,120.0,1
20403,31738629,Prospect Lefferts Gardens,85.0,1
20404,31743178,Midwood,59.0,1
20405,31748621,Chelsea,100.0,1
20406,31758438,Bushwick,48.0,1
20407,31759087,Bushwick,48.0,1
20408,31759330,Bushwick,53.0,1
20409,31759545,Bushwick,48.0,1
20410,31760403,Ozone Park,44.0,1
20411,31760436,Harlem,55.0,1
20412,31760509,Harlem,85.0,1
20413,31760941,Mott Haven,115.0,1
20414,31761090,Flatbush,45.0,1
20415,31763495,Woodhaven,99.0,1
20416,31767505,Financial District,209.0,1
20417,31772667,Bushwick,65.0,1
20418,31772802,Bushwick,65.0,1
20419,31773898,SoHo,80.0,1
20420,31795059,Chinatown,130.0,1
20421,31795680,Williamsburg,160.0,1
20422,31796259,Financial District,115.0,1
20423,31796691,Bensonhurst,123.0,1
20424,31799118,Williamsburg,280.0,1
20425,31801234,Upper East Side,129.0,1
20426,31801631,Clinton,150.0,1
20427,31801816,Clinton,150.0,1
20428,31802275,Harlem,54.0,1
20429,31803533,Battery Park,200.0,1
20430,31803703,Cobble Hill,250.0,1
20431,31807013,Flushing,40.0,1
20432,31809360,West Village,250.0,1
20433,31814773,Harlem,59.0,1
20434,31815508,Harlem,59.0,1
20435,31823258,Carroll Gardens,225.0,1
20436,31823779,Greenpoint,65.0,1
20437,31823858,Prospect Lefferts Gardens,126.0,1
20438,31824097,Bedford Stuyvesant,63.0,1
20439,31824803,Bedford Stuyvesant,165.0,1
20440,31828585,Harlem,50.0,1
20441,31830652,Upper West Side,110.0,1
20442,31832773,Woodside,40.0,1
20443,31832966,Flatiron District,200.0,1
20444,31834008,Canarsie,130.0,1
20445,31834161,Woodside,40.0,1
20446,31836703,Bedford Stuyvesant,80.0,1
20447,31838301,Bedford Stuyvesant,46.0,1
20448,31838338,Williamsburg,175.0,1
20449,31839994,Flushing,159.0,1
20450,31848816,Astoria,115.0,1
20451,31850283,East Harlem,75.0,1
20452,31852479,East Harlem,50.0,1
20453,31852788,Tribeca,149.0,1
20454,31854564,Richmond Hill,175.0,1
20455,31856192,Whitestone,65.0,1
20456,31856243,Murray Hill,90.0,1
20457,31857472,Harlem,145.0,1
20458,31858749,East Village,150.0,1
20459,31859521,Glendale,50.0,1
20460,31859735,Upper East Side,87.0,1
20461,31859909,Fordham,65.0,1
20462,31861671,Harlem,145.0,1
20463,31861939,Clinton,225.0,1
20464,31863369,Harlem,100.0,1
20465,31864884,Woodhaven,42.0,1
20466,31866810,Brooklyn Heights,75.0,1
20467,31866909,Gramercy,90.0,1
20468,31873616,Upper East Side,140.0,1
20469,31874576,Upper West Side,60.0,1
20470,31875616,Upper West Side,60.0,1
20471,31875688,East Village,73.0,1
20472,31876724,Upper West Side,60.0,1
20473,31877020,Upper West Side,60.0,1
20474,31877100,Upper West Side,60.0,1
20475,31877755,Upper West Side,60.0,1
20476,31877856,Upper West Side,60.0,1
20477,31878988,Williamsburg,100.0,1
20478,31879380,Greenpoint,115.0,1
20479,31879887,Bedford Stuyvesant,200.0,1
20480,31881052,Greenwood,110.0,1
20481,31881336,Fordham,65.0,1
20482,31881525,Bedford Stuyvesant,57.0,1
20483,31881804,Bedford Stuyvesant,44.0,1
20484,31882099,Bedford Stuyvesant,44.0,1
20485,31883127,Bedford Stuyvesant,99.0,1
20486,31883238,Woodside,250.0,1
20487,31883514,Chelsea,99.0,1
20488,31883774,Chelsea,99.0,1
20489,31884434,Bedford Stuyvesant,86.0,1
20490,31885300,Gowanus,65.0,1
20491,31885791,East Harlem,65.0,1
20492,31885820,Richmond Hill,40.0,1
20493,31885991,Jamaica,65.0,1
20494,31886403,Kensington,40.0,1
20495,31886891,Bushwick,65.0,1
20496,31893504,Bedford Stuyvesant,120.0,1
20497,31894855,Upper West Side,142.0,1
20498,31895980,Bushwick,159.0,1
20499,31898581,Lower East Side,75.0,1
20500,31898844,Huguenot,75.0,1
20501,31900179,Huguenot,100.0,1
20502,31900259,Brownsville,70.0,1
20503,31904037,Williamsburg,190.0,1
20504,31904156,Financial District,119.0,1
20505,31904811,Greenpoint,110.0,1
20506,31906580,Williamsburg,95.0,1
20507,31907710,East Village,113.0,1
20508,31909528,Flushing,45.0,1
20509,31913609,Bedford Stuyvesant,200.0,1
20510,31916931,Washington Heights,42.0,1
20511,31918252,Gowanus,95.0,1
20512,31919501,Jamaica Hills,275.0,1
20513,31919636,Williamsburg,85.0,1
20514,31920075,Harlem,60.0,1
20515,31924097,Midtown,250.0,1
20516,31926655,Harlem,225.0,1
20517,31928508,Clinton,80.0,1
20518,31929437,Inwood,175.0,1
20519,31929849,Bath Beach,99.0,1
20520,31931117,Park Slope,135.0,1
20521,31931371,Little Italy,120.0,1
20522,31932152,Wakefield,289.0,1
20523,31932642,Harlem,60.0,1
20524,31932872,Bedford Stuyvesant,160.0,1
20525,31933373,Bushwick,149.0,1
20526,31934408,East Elmhurst,99.0,1
20527,31935664,Bedford Stuyvesant,75.0,1
20528,31946382,Williamsburg,199.0,1
20529,31946864,Clinton,70.0,1
20530,31947991,Williamsburg,75.0,1
20531,31948183,Bushwick,120.0,1
20532,31950380,Sheepshead Bay,60.0,1
20533,31950761,Flatbush,75.0,1
20534,31950840,Gramercy,276.0,1
20535,31950886,Little Italy,130.0,1
20536,31952771,Van Nest,50.0,1
20537,31954104,Gramercy,260.0,1
20538,31954232,Williamsburg,128.0,1
20539,31955252,Harlem,75.0,1
20540,31956393,Harlem,60.0,1
20541,31956547,Crown Heights,70.0,1
20542,31957975,Rosebank,100.0,1
20543,31961126,Far Rockaway,99.0,1
20544,31961731,Gramercy,355.0,1
20545,31964005,Harlem,211.0,1
20546,31964801,Washington Heights,55.0,1
20547,31965215,East New York,62.0,1
20548,31972030,Williamsburg,60.0,1
20549,31974197,Bedford Stuyvesant,75.0,1
20550,31974592,Bedford Stuyvesant,110.0,1
20551,31978375,Upper West Side,60.0,1
20552,31978518,Fort Greene,225.0,1
20553,31979292,Rockaway Beach,200.0,1
20554,31979408,Harlem,60.0,1
20555,31981491,Gowanus,200.0,1
20556,31982293,Bedford Stuyvesant,120.0,1
20557,31982527,Astoria,144.0,1
20558,31986426,Chelsea,250.0,1
20559,31986430,Lower East Side,180.0,1
20560,31987806,Upper West Side,60.0,1
20561,31988074,Financial District,309.0,1
20562,31990505,Jackson Heights,115.0,1
20563,31991088,Clinton,199.0,1
20564,31991634,Sunset Park,45.0,1
20565,31994556,Williamsburg,75.0,1
20566,31994735,Williamsburg,150.0,1
20567,32006626,East New York,165.0,1
20568,32008547,Middle Village,115.0,1
20569,32012464,Jackson Heights,50.0,1
20570,32014745,East New York,80.0,1
20571,32016639,Bushwick,90.0,1
20572,32018080,Fresh Meadows,80.0,1
20573,32018806,Fresh Meadows,55.0,1
20574,32019046,Hunters Point,100.0,1
20575,32019847,Murray Hill,345.0,1
20576,32020990,Astoria,65.0,1
20577,32022699,Astoria,80.0,1
20578,32032602,Midtown,120.0,1
20579,32034639,Bedford Stuyvesant,100.0,1
20580,32036822,Washington Heights,55.0,1
20581,32036850,Lower East Side,80.0,1
20582,32037535,Fort Greene,160.0,1
20583,32041621,Harlem,53.0,1
20584,32042717,Williamsburg,90.0,1
20585,32042820,Harlem,62.0,1
20586,32043013,Ozone Park,45.0,1
20587,32043671,Little Italy,125.0,1
20588,32044146,Greenpoint,110.0,1
20589,32045160,Harlem,99.0,1
20590,32045812,Rego Park,90.0,1
20591,32047002,Ozone Park,42.0,1
20592,32048862,Flatlands,42.0,1
20593,32049360,East Flatbush,190.0,1
20594,32049606,Harlem,300.0,1
20595,32050188,Clinton,120.0,1
20596,32050937,Williamsburg,150.0,1
20597,32050983,Washington Heights,85.0,1
20598,32059283,Crown Heights,85.0,1
20599,32062080,Clinton,150.0,1
20600,32062178,Throggs Neck,50.0,1
20601,32062843,Flushing,115.0,1
20602,32069538,Washington Heights,50.0,1
20603,32069686,Williamsburg,179.0,1
20604,32070946,Clinton,130.0,1
20605,32071927,Little Italy,85.0,1
20606,32081249,Glendale,135.0,1
20607,32085454,Williamsburg,80.0,1
20608,32085492,West Village,90.0,1
20609,32086758,Upper West Side,150.0,1
20610,32088018,Sunnyside,40.0,1
20611,32088075,Ridgewood,59.0,1
20612,32090300,Bedford Stuyvesant,100.0,1
20613,32092858,Bedford Stuyvesant,119.0,1
20614,32093515,Flushing,42.0,1
20615,32094042,Flushing,49.0,1
20616,32095668,Williamsbridge,76.0,1
20617,32098667,Lower East Side,97.0,1
20618,32101077,Lower East Side,300.0,1
20619,32101427,Lower East Side,93.0,1
20620,32102590,Midtown,220.0,1
20621,32104211,East Harlem,96.0,1
20622,32107458,Greenwich Village,299.0,1
20623,32108317,Crown Heights,160.0,1
20624,32108840,Flatbush,110.0,1
20625,32109093,Greenwich Village,220.0,1
20626,32109492,Clinton,130.0,1
20627,32112767,Maspeth,150.0,1
20628,32113235,Chelsea,180.0,1
20629,32113817,Lower East Side,100.0,1
20630,32114142,Bedford Stuyvesant,250.0,1
20631,32114499,Bedford Stuyvesant,250.0,1
20632,32116711,Bushwick,70.0,1
20633,32121725,Midtown,200.0,1
20634,32125848,Sunnyside,48.0,1
20635,32127699,Williamsburg,60.0,1
20636,32128935,Bushwick,65.0,1
20637,32135728,Elmhurst,300.0,1
20638,32136644,Kingsbridge,45.0,1
20639,32137426,Upper East Side,175.0,1
20640,32138615,Upper East Side,200.0,1
20641,32138645,Bushwick,55.0,1
20642,32139526,East Village,160.0,1
20643,32141173,Williamsburg,110.0,1
20644,32141626,Harlem,180.0,1
20645,32141672,Astoria,90.0,1
20646,32155741,Financial District,125.0,1
20647,32159820,Williamsburg,365.0,1
20648,32160052,Crown Heights,71.0,1
20649,32161408,Tremont,148.0,1
20650,32161968,Bedford Stuyvesant,46.0,1
20651,32161987,Harlem,165.0,1
20652,32162250,Astoria,225.0,1
20653,32163798,Midtown,250.0,1
20654,32164372,Clinton,170.0,1
20655,32164433,Chelsea,175.0,1
20656,32165536,Williamsburg,100.0,1
20657,32165550,Elmhurst,70.0,1
20658,32166264,Bushwick,100.0,1
20659,32166672,Upper West Side,180.0,1
20660,32167255,Williamsburg,98.0,1
20661,32167684,Greenwich Village,96.0,1
20662,32168090,Fort Greene,167.0,1
20663,32169418,Woodside,98.0,1
20664,32170868,East New York,125.0,1
20665,32171100,Washington Heights,75.0,1
20666,32172621,Chelsea,99.0,1
20667,32178172,Upper West Side,290.0,1
20668,32180820,Clinton,295.0,1
20669,32181226,Financial District,160.0,1
20670,32183028,Ridgewood,45.0,1
20671,32185458,Bedford Stuyvesant,245.0,1
20672,32185689,Bushwick,80.0,1
20673,32185917,Clinton Hill,75.0,1
20674,32186906,Sunnyside,145.0,1
20675,32187475,Jackson Heights,80.0,1
20676,32189288,Chelsea,100.0,1
20677,32190090,Clinton,250.0,1
20678,32190629,Hunters Point,100.0,1
20679,32194564,Crown Heights,110.0,1
20680,32195520,Hunters Point,140.0,1
20681,32201182,Midtown,250.0,1
20682,32203689,Mott Haven,65.0,1
20683,32207083,Harlem,69.0,1
20684,32207090,Harlem,69.0,1
20685,32207337,Harlem,69.0,1
